second;src;dst;packetcount;src_ratio;dst_ratio;src_duration_ratio;dst_duration_ratio;TotalPacketDuration;TotalPacketLenght;src_packet_ratio;dst_packet_ratio;DioCount;DisCount;DaoCount;OtherMsg;label
165;9;11;30;0,100334451;0,752508342;0,140891507;0,800742149;0,13499;2910;0,120123841;0,688421071;30;0;0;0;1
165;10;11;156;0,521739125;0,752508342;0,452375263;0,800742149;0,43344;9984;0,412136227;0,688421071;0;156;0;16068;1
165;7;6;74;0,247491643;0,247491643;0,19925788;0,19925788;0,19092;7548;0,311578959;0,311578959;74;0;0;0;1
165;5;11;14;0,046822742;0,752508342;0,063335083;0,800742149;0,06068;1358;0,056057792;0,688421071;14;0;0;0;1
166;5;11;16;0,082051285;1;0,15990822;1;0,15952;1552;0,110872984;1;16;0;0;0;1
166;6;11;30;0,15384616;1;0,348252386;1;0,3474;2910;0,207886845;1;30;0;0;0;1
166;10;11;149;0,764102578;1;0,491839379;1;0,49063;9536;0,681240201;1;0;149;0;16217;1
167;10;11;163;1;1;1;1;1,22072;10432;1;1;0;163;0;16380;1
168;10;11;156;0,8125;1;0,704297304;1;0,54918;9984;0,740872681;1;0;156;0;16536;1
168;5;11;30;0,15625;1;0,262377203;1;0,20459;2910;0,215939447;1;30;0;0;0;1
168;6;11;6;0,03125;1;0,033325505;1;0,02599;582;0,04318789;1;6;0;0;0;1
169;6;11;24;0,114285715;1;0,187069044;1;0,22975;2328;0,152936533;1;24;0;0;0;1
169;4;11;30;0,142857149;1;0,157313421;1;0,19321;2910;0,191170678;1;30;0;0;0;1
169;10;11;156;0,742857158;1;0,655617535;1;0,80521;9984;0,655892789;1;0;156;0;16692;1
170;10;11;156;0,838709652;1;0,559965193;1;0,55998;9984;0,774313629;1;0;156;0;16848;1
170;9;11;30;0,161290318;1;0,440034777;1;0,44005;2910;0,225686371;1;30;0;0;0;1
171;10;11;156;1;1;1;1;0,99197;9984;1;1;0;156;0;17004;1
172;10;11;156;1;1;1;1;1,00018;9984;1;1;0;156;0;17160;1
173;10;11;156;0,838709652;1;0,560745835;1;0,5649;9984;0,774313629;1;0;156;0;17316;1
173;5;11;30;0,161290318;1;0,439254165;1;0,4425;2910;0,225686371;1;30;0;0;0;1
174;10;11;156;0,760975599;1;0,770614386;1;0,5975;9984;0,677478433;1;0;156;0;17472;1
174;6;11;30;0,146341458;1;0,124867164;1;0,09682;2910;0,197462171;1;30;0;0;0;1
174;9;11;19;0,092682928;1;0,104518443;1;0,08104;1843;0,125059381;1;19;0;0;0;1
175;9;11;11;0,055837564;1;0,152867913;1;0,18727;1067;0,076427191;1;11;0;0;0;1
175;4;11;30;0,152284265;1;0,132453129;1;0,16226;2910;0,208437786;1;30;0;0;0;1
175;10;11;156;0,791878164;1;0,714678943;1;0,87552;9984;0,715135038;1;0;156;0;17628;1
176;10;11;156;0,896551728;0,896551728;0,881753862;0,881753862;0,55356;9984;0,844670057;0,844670057;0;156;0;17784;1
176;8;9;18;0,103448279;0,103448279;0,118246116;0,118246116;0,07423;1836;0,155329943;0,155329943;18;0;0;0;1
177;10;11;156;0,722222209;1;0,71371609;1;0,55992;9984;0,631738782;1;0;156;0;17940;1
177;9;11;30;0,138888896;1;0,139222786;1;0,10922;2910;0,184130594;1;30;0;0;0;1
177;6;11;30;0,138888896;1;0,14706111;1;0,11537;2910;0,184130594;1;30;0;0;0;1
178;5;11;30;0,138888896;1;0,182259247;1;0,22298;2910;0,184130594;1;30;0;0;0;1
178;10;11;156;0,722222209;1;0,455192894;1;0,55688;9984;0,631738782;1;0;156;0;18096;1
178;4;11;30;0,138888896;1;0,362547874;1;0,44354;2910;0,184130594;1;30;0;0;0;1
179;10;11;156;1;1;1;1;0,89406;9984;1;1;0;156;0;18252;1
