second;src;dst;packetcount;src_ratio;dst_ratio;src_duration_ratio;dst_duration_ratio;TotalPacketDuration;TotalPacketLenght;src_packet_ratio;dst_packet_ratio;DioCount;DisCount;DaoCount;OtherMsg;label
248.0;7;0;8;0.2857142984867096;0.2857142984867096;0.2864077687263489;0.2864077687263489;0.0261077880859375;608;0.2857142984867096;0.2857142984867096;0;0;8;0;0
250.0;1;11;11;0.37931033968925476;0.37931033968925476;0.3824005126953125;0.3824005126953125;0.03607177734375;836;0.37931033968925476;0.37931033968925476;0;0;11;0;0
250.0;11;6;7;0.24137930572032928;0.24137930572032928;0.24086056649684906;0.24086056649684906;0.0227203369140625;532;0.24137930572032928;0.24137930572032928;0;0;7;0;0
250.0;6;7;3;0.1034482792019844;0.1034482792019844;0.10061468929052353;0.10061468929052353;0.009490966796875;228;0.1034482792019844;0.1034482792019844;0;0;3;0;0
250.0;7;0;8;0.27586206793785095;0.27586206793785095;0.2761242389678955;0.2761242389678955;0.0260467529296875;608;0.27586206793785095;0.27586206793785095;0;0;8;0;0
253.0;7;9;22;1.0;1.0;1.0;1.0;0.0908660888671875;2244;1.0;1.0;22;0;0;0;0
254.0;0;12;30;0.5;0.5;0.60302734375;0.60302734375;0.188446044921875;2910;0.4874371886253357;0.4874371886253357;30;0;0;0;0
254.0;6;9;30;0.5;0.5;0.39697265625;0.39697265625;0.124053955078125;3060;0.5125628113746643;0.5125628113746643;30;0;0;0;0
257.0;7;0;12;1.0;1.0;1.0;1.0;0.039306640625;912;1.0;1.0;0;0;12;0;0
260.0;2;0;10;1.0;1.0;1.0;1.0;0.032745361328125;760;1.0;1.0;0;0;10;0;0
266.0;2;12;30;1.0;1.0;1.0;1.0;0.891632080078125;2910;1.0;1.0;30;0;0;0;0
267.0;8;1;3;1.0;1.0;1.0;1.0;0.011962890625;306;1.0;1.0;3;0;0;0;0
269.0;8;12;30;0.5660377144813538;0.5660377144813538;0.8198373317718506;0.8198373317718506;0.34759521484375;2910;0.6247316598892212;0.6247316598892212;30;0;0;0;0
269.0;3;2;23;0.43396225571632385;0.43396225571632385;0.18016266822814941;0.18016266822814941;0.076385498046875;1748;0.3752683699131012;0.3752683699131012;0;0;23;0;0
270.0;3;2;8;0.25806450843811035;0.25806450843811035;0.2556818127632141;0.2556818127632141;0.026092529296875;608;0.25806450843811035;0.25806450843811035;0;0;8;0;0
270.0;2;0;23;0.7419354915618896;0.7419354915618896;0.7443181872367859;0.7443181872367859;0.075958251953125;1748;0.7419354915618896;0.7419354915618896;0;0;23;0;0
271.0;5;2;35;0.6140350699424744;0.6140350699424744;0.614973247051239;0.614973247051239;0.115814208984375;2660;0.6140350699424744;0.6140350699424744;0;0;35;0;0
271.0;2;0;22;0.38596490025520325;0.38596490025520325;0.3850267231464386;0.3850267231464386;0.072509765625;1672;0.38596490025520325;0.38596490025520325;0;0;22;0;0
278.0;3;5;28;1.0;1.0;1.0;1.0;0.1162109375;2856;1.0;1.0;28;0;0;0;0
279.0;3;5;1;1.0;1.0;1.0;1.0;0.003662109375;102;1.0;1.0;1;0;0;0;0
281.0;11;10;25;1.0;1.0;1.0;1.0;0.10333251953125;2550;1.0;1.0;25;0;0;0;0
284.0;5;12;30;1.0;1.0;1.0;1.0;5.6715087890625;2910;1.0;1.0;30;0;0;0;0
290.0;4;5;22;0.28205129504203796;0.28205129504203796;0.28494495153427124;0.28494495153427124;0.072662353515625;1672;0.28205129504203796;0.28205129504203796;0;0;22;0;0
290.0;5;2;34;0.43589743971824646;0.43589743971824646;0.4413594901561737;0.4413594901561737;0.112548828125;2584;0.43589743971824646;0.43589743971824646;0;0;34;0;0
290.0;2;0;22;0.28205129504203796;0.28205129504203796;0.27369555830955505;0.27369555830955505;0.069793701171875;1672;0.28205129504203796;0.28205129504203796;0;0;22;0;0
