second;src;dst;packetcount;src_ratio;dst_ratio;src_duration_ratio;dst_duration_ratio;TotalPacketDuration;TotalPacketLenght;src_packet_ratio;dst_packet_ratio;DioCount;DisCount;DaoCount;OtherMsg;label
438;10;4;39;0,261744976;0,261744976;0,224315435;0,224315435;0,129;2964;0,247950479;0,247950479;0;0;39;0;0
438;4;1;22;0,147651002;0,147651002;0,126140952;0,126140952;0,07254;1672;0,139869496;0,139869496;0;0;22;0;0
438;1;0;21;0,140939593;0,140939593;0,120356612;0,120356612;0,06921;1596;0,133511797;0,133511797;0;0;21;0;0
441;7;5;13;0,649122834;0,22807017;0,691588759;0,201437816;0,04276;988;0,685690641;0,204301074;0;0;13;0;0
441;5;2;3;0,052631579;0,052631579;0,044572249;0,044572249;0,00946;228;0,047146402;0,047146402;0;0;3;0;0
441;2;0;17;0,298245609;0,298245609;0,263838977;0,263838977;0,056;1292;0,267162949;0,267162949;0;0;17;0;0
441;7;11;24;0,649122834;0,421052635;0,691588759;0,490150958;0,10403;2328;0,685690641;0,481389582;24;0;0;0;0
442;7;11;6;1;1;1;1;5,61475;582;1;1;6;0;0;0;0
447;7;11;30;1;1;1;1;5,68408;2910;1;1;30;0;0;0;0
453;3;5;9;1;1;1;1;0,03687;918;1;1;9;0;0;0;0
456;9;8;21;1;1;1;1;0,08667;2142;1;1;21;0;0;0;0
459;7;11;30;1;1;1;1;16,99118;2910;1;1;30;0;0;0;0
476;4;10;22;1;1;1;1;0,09088;2244;1;1;22;0;0;0;0
481;10;4;14;0,233333334;0,233333334;0,232443273;0,232443273;0,04596;1064;0,233333334;0,233333334;0;0;14;0;0
481;4;1;24;0,400000006;0,400000006;0,400524765;0,400524765;0,07919;1824;0,400000006;0,400000006;0;0;24;0;0
481;1;0;22;0,366666675;0,366666675;0,367031962;0,367031962;0,07257;1672;0,366666675;0,366666675;0;0;22;0;0
484;8;11;30;0,5;1;0,041605745;1;0,39337;2910;0,5;1;30;0;0;0;0
484;1;11;30;0,5;1;0,958394229;1;9,06137;2910;0,5;1;30;0;0;0;0
493;7;6;22;1;1;1;1;0,09134;2244;1;1;22;0;0;0;0
494;7;6;6;1;1;1;1;0,02441;612;1;1;6;0;0;0;0
495;10;5;9;1;1;1;1;0,03687;918;1;1;9;0;0;0;0
497;10;4;7;1;1;1;1;0,02277;532;1;1;0;0;7;0;0
498;1;0;27;0,391304344;0,391304344;0,391770542;0,391770542;0,0892;2052;0,391304344;0,391304344;0;0;27;0;0
498;4;1;28;0,405797094;0,405797094;0,405977756;0,405977756;0,09244;2128;0,405797094;0,405797094;0;0;28;0;0
498;6;10;14;0,202898547;0,202898547;0,202251703;0,202251703;0,04605;1064;0,202898547;0,202898547;0;0;14;0;0
499;7;11;30;1;1;1;1;2,26053;2910;1;1;30;0;0;0;0
501;0;11;30;1;1;1;1;0,7637;2910;1;1;30;0;0;0;0
502;6;7;10;1;1;1;1;0,04105;1020;1;1;10;0;0;0;0
503;1;0;34;0,829268277;1;0,828796387;1;0,11243;2584;0,829268277;1;0;0;34;0;0
503;2;0;7;0,170731708;1;0,171203598;1;0,02322;532;0,170731708;1;0;0;7;0;0
504;2;0;29;1;1;1;1;0,09586;2204;1;1;0;0;29;0;0
517;3;11;30;1;1;1;1;5,19348;2910;1;1;30;0;0;0;0
522;9;11;30;1;1;1;1;4,70618;2910;1;1;30;0;0;0;0
527;4;11;30;1;1;1;1;2,41089;2910;1;1;30;0;0;0;0
529;8;4;1;0,020833334;0,020833334;0,018146718;0,018146718;0,00287;76;0,020833334;0,020833334;0;0;1;0;0
529;4;1;24;0,5;0,5;0,501930475;0,501930475;0,07935;1824;0,5;0,5;0;0;24;0;0
